3.212381000000000264e-02,3.200000000000000067e-02,-9.990208133146479819e-01,1.600000000000000077e-03,8.250000000000000000e+01,2.919999999999999853e-03
2.205779000000000073e-02,3.599999999999999728e-02,-4.638288688518716896e-01,1.299999999999999940e-03,8.250000000000000000e+01,3.239999999999999825e-03
2.315026599999999990e-01,0.000000000000000000e+00,9.379947521194414994e-01,1.299999999999999940e-03,1.095000000000000000e+02,3.239999999999999825e-03
3.809931099999999682e-02,2.400000000000000050e-02,6.055278749869897892e-01,3.700000000000000164e-03,8.250000000000000000e+01,1.920000000000000049e-03
8.054015300000000321e-02,1.200000000000000025e-02,8.037754597109739718e-01,2.500000000000000052e-03,1.095000000000000000e+02,2.340000000000000066e-03
3.360646700000000098e-02,3.200000000000000067e-02,-8.667670910519801319e-01,3.399999999999999811e-03,8.250000000000000000e+01,2.010000000000000068e-03
2.457781499999999938e-02,2.800000000000000058e-02,-8.667670910519801319e-01,2.500000000000000052e-03,4.200000000000000000e+01,2.340000000000000066e-03
6.795440899999999340e-02,8.000000000000000167e-03,8.395943674184846994e-02,2.500000000000000052e-03,4.200000000000000000e+01,2.340000000000000066e-03
1.406690830000000003e-01,4.000000000000000083e-03,-6.928958219201650781e-01,1.000000000000000021e-03,1.095000000000000000e+02,3.700000000000000164e-03
3.582784399999999758e-02,2.400000000000000050e-02,8.037754597109739718e-01,1.600000000000000077e-03,1.095000000000000000e+02,2.919999999999999853e-03
6.040303400000000128e-02,2.400000000000000050e-02,8.037754597109739718e-01,4.000000000000000083e-03,1.500000000000000000e+02,1.850000000000000082e-03
7.206826600000000582e-02,8.000000000000000167e-03,8.037754597109739718e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
6.674334599999999507e-02,8.000000000000000167e-03,8.037754597109739718e-01,1.600000000000000077e-03,5.550000000000000000e+01,2.919999999999999853e-03
1.869572499999999984e-02,3.599999999999999728e-02,-4.638288688518716896e-01,1.299999999999999940e-03,5.550000000000000000e+01,3.239999999999999825e-03
4.558062799999999803e-02,2.000000000000000042e-02,-9.715921906288021992e-01,3.099999999999999891e-03,5.550000000000000000e+01,2.099999999999999870e-03
2.458197100000000107e-02,3.599999999999999728e-02,-6.928958219201650781e-01,3.399999999999999811e-03,6.900000000000000000e+01,2.010000000000000068e-03
3.277678400000000325e-02,4.000000000000000083e-02,-6.928958219201650781e-01,2.799999999999999972e-03,1.365000000000000000e+02,2.210000000000000159e-03
8.281664299999999534e-02,1.600000000000000033e-02,8.037754597109739718e-01,3.700000000000000164e-03,1.365000000000000000e+02,1.920000000000000049e-03
1.099969100000000068e-02,4.000000000000000083e-02,8.037754597109739718e-01,3.700000000000000164e-03,2.850000000000000000e+01,1.920000000000000049e-03
6.437455699999999892e-02,1.200000000000000025e-02,8.037754597109739718e-01,3.099999999999999891e-03,6.900000000000000000e+01,2.099999999999999870e-03
4.250589600000000134e-02,3.200000000000000067e-02,-9.715921906288021992e-01,1.600000000000000077e-03,1.500000000000000000e+02,2.919999999999999853e-03
1.828667800000000065e-01,4.000000000000000083e-03,-8.667670910519801319e-01,3.700000000000000164e-03,6.900000000000000000e+01,1.920000000000000049e-03
4.508233400000000168e-02,4.000000000000000083e-02,-9.990208133146479819e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
2.934601400000000013e-02,4.000000000000000083e-02,-4.638288688518716896e-01,1.899999999999999996e-03,1.500000000000000000e+02,2.680000000000000090e-03
4.584212599999999693e-02,2.000000000000000042e-02,8.037754597109739718e-01,1.000000000000000021e-03,1.500000000000000000e+02,3.700000000000000164e-03
1.851956000000000088e-02,4.000000000000000083e-02,-6.928958219201650781e-01,3.099999999999999891e-03,5.550000000000000000e+01,2.099999999999999870e-03
2.500447500000000170e-02,2.800000000000000058e-02,6.055278749869897892e-01,4.000000000000000083e-03,5.550000000000000000e+01,1.850000000000000082e-03
3.053439399999999943e-02,3.200000000000000067e-02,-6.928958219201650781e-01,1.000000000000000021e-03,1.230000000000000000e+02,3.700000000000000164e-03
3.048958419999999725e-01,0.000000000000000000e+00,8.395943674184846994e-02,2.500000000000000052e-03,9.600000000000000000e+01,2.340000000000000066e-03
4.999418900000000138e-02,3.200000000000000067e-02,-9.715921906288021992e-01,3.700000000000000164e-03,1.230000000000000000e+02,1.920000000000000049e-03
1.593141060000000109e-01,8.000000000000000167e-03,-8.667670910519801319e-01,2.200000000000000133e-03,1.500000000000000000e+02,2.490000000000000026e-03
9.598994299999999424e-02,8.000000000000000167e-03,-8.667670910519801319e-01,1.899999999999999996e-03,6.900000000000000000e+01,2.680000000000000090e-03
4.434244600000000064e-02,2.800000000000000058e-02,-4.638288688518716896e-01,1.899999999999999996e-03,1.500000000000000000e+02,2.680000000000000090e-03
1.149504800000000077e-02,3.599999999999999728e-02,8.037754597109739718e-01,1.299999999999999940e-03,1.500000000000000000e+01,3.239999999999999825e-03
3.237406300000000153e-02,2.800000000000000058e-02,-8.667670910519801319e-01,2.500000000000000052e-03,6.900000000000000000e+01,2.340000000000000066e-03
3.271596799999999805e-02,1.200000000000000025e-02,-4.638288688518716896e-01,3.700000000000000164e-03,1.500000000000000000e+01,1.920000000000000049e-03
